OBJECTID,Codigo,Provincia,Total,Anio,TipoEmpresa,cod,Shape__Area,Shape__Length,TipoHipoteca,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12
32.0,32.0,Ourense,369.0,2016,Sociedad_Anonima,32.0,13264171450.1428,808496.1696782409,Importe_hipotecas,8551.0,8079.0,11105.0,8194.0,12269.0,9917.0,7830.0,11427.0,10727.0,14001.0,7151.0,9143.0
33.0,33.0,Asturias,1518.0,2016,Sociedad_Anonima,33.0,20019595252.5254,1234891.11505138,Importe_hipotecas,72625.0,80733.0,65075.0,97089.0,80886.0,56931.0,28007.0,49065.0,67176.0,65390.0,98211.0,57693.0
34.0,34.0,Palencia,201.0,2016,Sociedad_Anonima,34.0,14760770924.6606,970566.905500649,Importe_hipotecas,7501.0,6312.0,4776.0,13637.0,19151.0,7709.0,5480.0,9705.0,7678.0,4262.0,7721.0,5580.0
35.0,35.0,"Palmas, Las",1352.0,2016,Sociedad_Anonima,35.0,5250341373.94092,1059425.57153025,Importe_hipotecas,96434.0,85316.0,203010.0,87534.0,77374.0,82332.0,50449.0,83371.0,60101.0,81730.0,85430.0,121239.0
36.0,36.0,Pontevedra,1190.0,2016,Sociedad_Anonima,36.0,8246811088.907709,1089081.49719412,Importe_hipotecas,43203.0,50690.0,37456.0,56010.0,55106.0,47338.0,28451.0,36706.0,48257.0,45408.0,54956.0,67779.0
37.0,37.0,Salamanca,302.0,2016,Sociedad_Anonima,37.0,21576649161.0889,949093.601585701,Importe_hipotecas,37222.0,20885.0,25666.0,19109.0,31826.0,22735.0,11570.0,15081.0,22706.0,32680.0,19001.0,19180.0
38.0,38.0,Santa Cruz de Tenerife,1095.0,2016,Sociedad_Anonima,38.0,4370210415.83691,964270.952057753,Importe_hipotecas,70322.0,81819.0,81098.0,96454.0,70551.0,75158.0,57407.0,53501.0,96684.0,46498.0,84055.0,71043.0
39.0,39.0,Cantabria,755.0,2016,Sociedad_Anonima,39.0,10025234336.8828,1030723.27314431,Importe_hipotecas,32221.0,55987.0,40322.0,36196.0,47759.0,37365.0,39403.0,47645.0,50540.0,32980.0,34844.0,38702.0
40.0,40.0,Segovia,229.0,2016,Sociedad_Anonima,40.0,12228511132.8375,682490.780198299,Importe_hipotecas,11597.0,10226.0,10648.0,10801.0,12225.0,8330.0,13272.0,7205.0,10844.0,5150.0,11746.0,6399.0
41.0,41.0,Sevilla,1907.0,2016,Sociedad_Anonima,41.0,22302112098.7773,1151383.07981696,Importe_hipotecas,124069.0,143467.0,150245.0,103058.0,163577.0,148303.0,87343.0,138585.0,131975.0,165660.0,135996.0,124992.0
42.0,42.0,Soria,165.0,2016,Sociedad_Anonima,42.0,18457978154.5591,887721.466661127,Importe_hipotecas,1900.0,7315.0,5237.0,4816.0,14301.0,2555.0,3410.0,4855.0,9465.0,2321.0,5442.0,3914.0
43.0,43.0,Tarragona,1127.0,2016,Sociedad_Anonima,43.0,11107383509.1959,934594.116306717,Importe_hipotecas,77393.0,61900.0,83835.0,45389.0,95917.0,49721.0,79960.0,49983.0,75162.0,43316.0,51702.0,52281.0
44.0,44.0,Teruel,183.0,2016,Sociedad_Anonima,44.0,25764193799.5302,1167749.0880056003,Importe_hipotecas,6156.0,6918.0,6284.0,6317.0,6989.0,11800.0,2637.0,9266.0,2654.0,8053.0,16903.0,3604.0
45.0,45.0,Toledo,728.0,2016,Sociedad_Anonima,45.0,26065010226.1974,1233071.99926331,Importe_hipotecas,48739.0,35822.0,29197.0,35299.0,40870.0,60678.0,52173.0,52882.0,43220.0,37077.0,52795.0,41444.0
46.0,46.0,Valencia/Valéncia,2945.0,2016,Sociedad_Anonima,46.0,18110130397.9234,1006499.31881275,Importe_hipotecas,162202.0,165446.0,120562.0,127778.0,149947.0,178722.0,227750.0,165295.0,189728.0,135357.0,164220.0,110940.0
47.0,47.0,Valladolid,806.0,2016,Sociedad_Anonima,47.0,14531327306.3015,993224.077367262,Importe_hipotecas,38075.0,96415.0,37659.0,60006.0,45389.0,50221.0,40668.0,30521.0,41289.0,39814.0,27861.0,22754.0
48.0,48.0,Bizkaia,2679.0,2016,Sociedad_Anonima,48.0,4161383760.41016,618804.57009096,Importe_hipotecas,116125.0,193388.0,159208.0,272547.0,139601.0,160644.0,184334.0,152266.0,158147.0,102766.0,131084.0,115787.0
49.0,49.0,Zamora,167.0,2016,Sociedad_Anonima,49.0,18976873417.3408,1017874.53482692,Importe_hipotecas,7777.0,5726.0,5382.0,9098.0,7799.0,10250.0,7625.0,5098.0,7246.0,8609.0,4651.0,6182.0
50.0,50.0,Zaragoza,1878.0,2016,Sociedad_Anonima,50.0,30937790469.125,1582276.45562791,Importe_hipotecas,68103.0,88551.0,100650.0,75713.0,104998.0,106934.0,94994.0,93161.0,88430.0,89885.0,108674.0,69614.0
1.0,1.0,Araba/Álava,907.0,2015,Sociedad_Anonima,1.0,5558819816.938479,899065.384760544,Importe_hipotecas,30712.0,33470.0,29337.0,24546.0,31104.0,25872.0,34596.0,17944.0,32349.0,54056.0,21433.0,24121.0
2.0,2.0,Albacete,551.0,2015,Sociedad_Anonima,2.0,24628869196.6688,982714.9831766171,Importe_hipotecas,18424.0,29091.0,18438.0,14174.0,18325.0,23470.0,43273.0,26173.0,18134.0,14639.0,15208.0,20841.0
3.0,3.0,Alicante,1764.0,2015,Sociedad_Anonima,3.0,9507175453.60967,698396.737290055,Importe_hipotecas,112058.0,100515.0,117771.0,222485.0,108492.0,104436.0,133755.0,123139.0,178837.0,119244.0,121130.0,88317.0
4.0,4.0,Almería,654.0,2015,Sociedad_Anonima,4.0,13855293063.9255,764383.039721032,Importe_hipotecas,52909.0,51218.0,56570.0,61175.0,57489.0,57474.0,49800.0,77866.0,69311.0,70801.0,79374.0,40703.0
5.0,5.0,Ávila,143.0,2015,Sociedad_Anonima,5.0,13966290552.5479,825947.5261177691,Importe_hipotecas,6797.0,5276.0,10267.0,6133.0,9896.0,6435.0,6598.0,6169.0,7340.0,7992.0,4554.0,5683.0
6.0,6.0,Badajoz,707.0,2015,Sociedad_Anonima,6.0,35803975339.5203,1452266.34287763,Importe_hipotecas,32609.0,31715.0,33845.0,191296.0,41647.0,41447.0,46373.0,58420.0,44292.0,34615.0,36657.0,26632.0
7.0,7.0,"Balears, Illes",2523.0,2015,Sociedad_Anonima,7.0,8397658655.339479,1885856.05039272,Importe_hipotecas,179063.0,134386.0,241064.0,159383.0,132903.0,152738.0,254434.0,233618.0,223011.0,189283.0,138401.0,143094.0
8.0,8.0,Barcelona,16061.0,2015,Sociedad_Anonima,8.0,13892170189.5469,1078129.1918187,Importe_hipotecas,594189.0,487614.0,500886.0,434654.0,688239.0,355576.0,662355.0,499973.0,599024.0,467826.0,587507.0,440771.0
9.0,9.0,Burgos,705.0,2015,Sociedad_Anonima,9.0,26203492774.134,1530155.70044239,Importe_hipotecas,35378.0,20309.0,29152.0,16799.0,28030.0,24559.0,39398.0,26537.0,25254.0,41466.0,14395.0,13860.0
10.0,10.0,Cáceres,371.0,2015,Sociedad_Anonima,10.0,33620075321.1089,1242300.63638205,Importe_hipotecas,19040.0,14579.0,18716.0,16894.0,17878.0,15770.0,21105.0,18226.0,16860.0,15558.0,18756.0,11064.0
11.0,11.0,Cádiz,880.0,2015,Sociedad_Anonima,11.0,11546868058.7637,895286.367485857,Importe_hipotecas,60841.0,82958.0,63723.0,51509.0,72102.0,71486.0,72920.0,85810.0,98041.0,54685.0,68651.0,63399.0
12.0,12.0,Castellón/Castelló,808.0,2015,Sociedad_Anonima,12.0,11396498994.3888,689218.0799780571,Importe_hipotecas,29571.0,32267.0,27794.0,27788.0,24120.0,45502.0,112192.0,36757.0,39224.0,35382.0,24019.0,26393.0
13.0,13.0,Ciudad Real,483.0,2015,Sociedad_Anonima,13.0,32784774691.1465,1226477.61440341,Importe_hipotecas,22859.0,26337.0,16893.0,13187.0,25929.0,15672.0,23384.0,14950.0,24086.0,14445.0,21476.0,17523.0
14.0,14.0,Córdoba,721.0,2015,Sociedad_Anonima,14.0,22210490613.4485,1035879.20411489,Importe_hipotecas,34464.0,37327.0,34424.0,43098.0,29767.0,58600.0,46918.0,46225.0,53972.0,43017.0,51890.0,42057.0
15.0,15.0,"Coruña, A",1356.0,2015,Sociedad_Anonima,15.0,14932452746.9961,1672703.78439944,Importe_hipotecas,68992.0,63391.0,188210.0,60083.0,47068.0,46555.0,63155.0,71674.0,50993.0,49362.0,59296.0,60998.0
16.0,16.0,Cuenca,235.0,2015,Sociedad_Anonima,16.0,29155970159.0682,1004195.48622818,Importe_hipotecas,7413.0,7204.0,7172.0,9980.0,6743.0,7601.0,12177.0,7137.0,8790.0,11124.0,6953.0,8621.0
17.0,17.0,Girona,1785.0,2015,Sociedad_Anonima,17.0,10752045126.223,1070140.38049906,Importe_hipotecas,55741.0,58418.0,63021.0,78318.0,55563.0,53436.0,76624.0,96808.0,77222.0,54718.0,58845.0,58560.0
18.0,18.0,Granada,759.0,2015,Sociedad_Anonima,18.0,20029967206.933,901313.088636386,Importe_hipotecas,54090.0,51623.0,48425.0,43809.0,56293.0,61225.0,57921.0,71606.0,88173.0,38750.0,51010.0,48393.0
19.0,19.0,Guadalajara,301.0,2015,Sociedad_Anonima,19.0,21341530340.3421,1082690.53386729,Importe_hipotecas,13199.0,20300.0,19674.0,19280.0,18125.0,15401.0,24195.0,14992.0,19256.0,13842.0,38001.0,39834.0
20.0,20.0,Gipuzkoa,1551.0,2015,Sociedad_Anonima,20.0,3756971201.4628897,476274.62841412204,Importe_hipotecas,66426.0,173660.0,75477.0,76236.0,113906.0,62037.0,76835.0,100104.0,128783.0,81509.0,86197.0,100814.0
21.0,21.0,Huelva,373.0,2015,Sociedad_Anonima,21.0,16153285348.281,835365.683870377,Importe_hipotecas,28634.0,24400.0,25524.0,65728.0,22600.0,73722.0,21689.0,25821.0,50918.0,36096.0,55923.0,33667.0
22.0,22.0,Huesca,387.0,2015,Sociedad_Anonima,22.0,28522889036.2312,1093487.92655755,Importe_hipotecas,26402.0,19284.0,18915.0,11107.0,22233.0,25093.0,25278.0,18142.0,35192.0,17619.0,13200.0,18348.0
23.0,23.0,Jaén,348.0,2015,Sociedad_Anonima,23.0,21780119684.2118,848387.076715209,Importe_hipotecas,31820.0,26930.0,36798.0,27484.0,31539.0,21228.0,30758.0,27880.0,36728.0,23147.0,28952.0,31425.0
24.0,24.0,León,713.0,2015,Sociedad_Anonima,24.0,28794563640.7422,1141075.69540809,Importe_hipotecas,19667.0,15896.0,15386.0,16046.0,16057.0,19399.0,29916.0,40747.0,20823.0,67466.0,20001.0,18212.0
25.0,25.0,Lleida,752.0,2015,Sociedad_Anonima,25.0,22090712889.8223,1149186.28726613,Importe_hipotecas,23865.0,23655.0,29686.0,29597.0,21520.0,22079.0,24307.0,18764.0,31797.0,27408.0,27703.0,16040.0
26.0,26.0,"Rioja, La",720.0,2015,Sociedad_Anonima,26.0,9220827614.74902,780721.292206845,Importe_hipotecas,21376.0,18019.0,15096.0,16985.0,20917.0,14740.0,25950.0,26852.0,11669.0,19483.0,24756.0,13944.0
27.0,27.0,Lugo,240.0,2015,Sociedad_Anonima,27.0,18447358220.0669,987981.96377954,Importe_hipotecas,10325.0,8838.0,13351.0,9131.0,25027.0,14473.0,18412.0,24543.0,16309.0,34140.0,10609.0,11848.0
28.0,28.0,Madrid,27272.0,2015,Sociedad_Anonima,28.0,13901299004.0898,997240.028194125,Importe_hipotecas,816188.0,975981.0,810437.0,833503.0,868972.0,1085897.0,1094658.0,1315821.0,1398434.0,1058864.0,704091.0,883080.0
29.0,29.0,Málaga,1796.0,2015,Sociedad_Anonima,29.0,11424758604.5872,780458.06915762,Importe_hipotecas,210286.0,199387.0,163042.0,154729.0,171945.0,148773.0,176488.0,199486.0,236602.0,185930.0,162936.0,198572.0
30.0,30.0,Murcia,1521.0,2015,Sociedad_Anonima,30.0,18250070913.3211,924896.652056495,Importe_hipotecas,99636.0,85480.0,84730.0,79840.0,80206.0,88941.0,125024.0,73220.0,111946.0,144324.0,65336.0,66480.0
31.0,31.0,Navarra,1300.0,2015,Sociedad_Anonima,31.0,19290430805.6213,1124671.5864665,Importe_hipotecas,71193.0,63152.0,59416.0,51521.0,59136.0,67702.0,57989.0,46089.0,67955.0,82596.0,46851.0,53157.0
32.0,32.0,Ourense,376.0,2015,Sociedad_Anonima,32.0,13264171450.1428,808496.1696782409,Importe_hipotecas,17563.0,10687.0,12844.0,6991.0,10060.0,22030.0,15815.0,21027.0,9384.0,6957.0,11827.0,12405.0
33.0,33.0,Asturias,1604.0,2015,Sociedad_Anonima,33.0,20019595252.5254,1234891.11505138,Importe_hipotecas,60384.0,58091.0,51669.0,86580.0,47531.0,61409.0,90939.0,75525.0,55889.0,39848.0,49236.0,51293.0
34.0,34.0,Palencia,211.0,2015,Sociedad_Anonima,34.0,14760770924.6606,970566.905500649,Importe_hipotecas,7078.0,6485.0,9802.0,6122.0,10195.0,15626.0,7169.0,12607.0,6476.0,9562.0,5526.0,7636.0
35.0,35.0,"Palmas, Las",1409.0,2015,Sociedad_Anonima,35.0,5250341373.94092,1059425.57153025,Importe_hipotecas,95368.0,78375.0,66429.0,78188.0,77055.0,98048.0,186162.0,101940.0,167775.0,118777.0,175199.0,86435.0
36.0,36.0,Pontevedra,1250.0,2015,Sociedad_Anonima,36.0,8246811088.907709,1089081.49719412,Importe_hipotecas,38497.0,40294.0,46434.0,41681.0,42872.0,50185.0,131840.0,87905.0,42315.0,47553.0,50400.0,43889.0
37.0,37.0,Salamanca,327.0,2015,Sociedad_Anonima,37.0,21576649161.0889,949093.601585701,Importe_hipotecas,14371.0,20860.0,18443.0,18450.0,17902.0,38337.0,42289.0,17720.0,19630.0,25446.0,20463.0,15234.0
38.0,38.0,Santa Cruz de Tenerife,1137.0,2015,Sociedad_Anonima,38.0,4370210415.83691,964270.952057753,Importe_hipotecas,110417.0,44649.0,47828.0,67598.0,95095.0,83212.0,62315.0,82932.0,71722.0,50620.0,74499.0,53575.0
39.0,39.0,Cantabria,788.0,2015,Sociedad_Anonima,39.0,10025234336.8828,1030723.27314431,Importe_hipotecas,36042.0,30729.0,47742.0,32835.0,89508.0,43695.0,42528.0,44085.0,44175.0,31909.0,37015.0,37839.0
40.0,40.0,Segovia,246.0,2015,Sociedad_Anonima,40.0,12228511132.8375,682490.780198299,Importe_hipotecas,10162.0,9123.0,12872.0,8410.0,7728.0,11825.0,8554.0,14546.0,14411.0,7356.0,10195.0,10215.0
41.0,41.0,Sevilla,1998.0,2015,Sociedad_Anonima,41.0,22302112098.7773,1151383.07981696,Importe_hipotecas,126541.0,125898.0,118221.0,110521.0,119890.0,141105.0,161480.0,111706.0,161582.0,99161.0,110873.0,115284.0
42.0,42.0,Soria,177.0,2015,Sociedad_Anonima,42.0,18457978154.5591,887721.466661127,Importe_hipotecas,3305.0,6562.0,4320.0,2935.0,4860.0,7520.0,4707.0,9680.0,5210.0,3626.0,5916.0,6307.0
43.0,43.0,Tarragona,1186.0,2015,Sociedad_Anonima,43.0,11107383509.1959,934594.116306717,Importe_hipotecas,63751.0,44927.0,43917.0,48055.0,51687.0,43482.0,59610.0,71637.0,74077.0,48503.0,59817.0,57113.0
44.0,44.0,Teruel,185.0,2015,Sociedad_Anonima,44.0,25764193799.5302,1167749.0880056003,Importe_hipotecas,11578.0,15823.0,5661.0,3164.0,5206.0,5271.0,7331.0,8482.0,5316.0,12242.0,12024.0,4036.0
45.0,45.0,Toledo,774.0,2015,Sociedad_Anonima,45.0,26065010226.1974,1233071.99926331,Importe_hipotecas,37610.0,26107.0,33820.0,32636.0,39972.0,29998.0,61637.0,37664.0,44254.0,49941.0,31500.0,27745.0
46.0,46.0,Valencia/Valéncia,3133.0,2015,Sociedad_Anonima,46.0,18110130397.9234,1006499.31881275,Importe_hipotecas,122643.0,135809.0,129043.0,99779.0,107761.0,138945.0,154219.0,118896.0,157414.0,128533.0,147403.0,115939.0
47.0,47.0,Valladolid,846.0,2015,Sociedad_Anonima,47.0,14531327306.3015,993224.077367262,Importe_hipotecas,34164.0,32751.0,25406.0,22034.0,19696.0,37499.0,41947.0,41471.0,30564.0,35651.0,27623.0,39613.0
48.0,48.0,Bizkaia,2726.0,2015,Sociedad_Anonima,48.0,4161383760.41016,618804.57009096,Importe_hipotecas,106518.0,139268.0,114433.0,93038.0,92039.0,153491.0,147708.0,140028.0,144052.0,176438.0,167083.0,131708.0
49.0,49.0,Zamora,173.0,2015,Sociedad_Anonima,49.0,18976873417.3408,1017874.53482692,Importe_hipotecas,13155.0,9411.0,13198.0,5378.0,17571.0,6754.0,15664.0,10077.0,6096.0,8103.0,7896.0,6097.0
50.0,50.0,Zaragoza,1968.0,2015,Sociedad_Anonima,50.0,30937790469.125,1582276.45562791,Importe_hipotecas,75026.0,69323.0,105384.0,70087.0,74711.0,302821.0,86338.0,71154.0,62089.0,53867.0,44396.0,115064.0
1.0,1.0,Araba/Álava,960.0,2014,Sociedad_Anonima,1.0,5558819816.938479,899065.384760544,Importe_hipotecas,18828.0,51157.0,30903.0,15557.0,24386.0,29638.0,25091.0,9875.0,25213.0,19657.0,33481.0,21982.0
2.0,2.0,Albacete,579.0,2014,Sociedad_Anonima,2.0,24628869196.6688,982714.9831766171,Importe_hipotecas,16880.0,20227.0,14866.0,23283.0,10975.0,11792.0,20203.0,11721.0,15371.0,19429.0,21260.0,55644.0
3.0,3.0,Alicante,1820.0,2014,Sociedad_Anonima,3.0,9507175453.60967,698396.737290055,Importe_hipotecas,76858.0,80597.0,85698.0,86293.0,147344.0,112092.0,101720.0,80958.0,96578.0,132394.0,73571.0,84722.0
4.0,4.0,Almería,711.0,2014,Sociedad_Anonima,4.0,13855293063.9255,764383.039721032,Importe_hipotecas,63508.0,34851.0,42247.0,40604.0,41396.0,48265.0,66998.0,61502.0,62318.0,70954.0,78202.0,49007.0
5.0,5.0,Ávila,154.0,2014,Sociedad_Anonima,5.0,13966290552.5479,825947.5261177691,Importe_hipotecas,7332.0,6589.0,4014.0,5377.0,6482.0,4929.0,5987.0,2435.0,3935.0,7294.0,2834.0,4508.0
6.0,6.0,Badajoz,731.0,2014,Sociedad_Anonima,6.0,35803975339.5203,1452266.34287763,Importe_hipotecas,36007.0,78880.0,31760.0,17706.0,34366.0,31561.0,83037.0,24699.0,83459.0,34193.0,46000.0,24318.0
7.0,7.0,"Balears, Illes",2596.0,2014,Sociedad_Anonima,7.0,8397658655.339479,1885856.05039272,Importe_hipotecas,122658.0,118093.0,117700.0,106122.0,113431.0,124737.0,93266.0,144010.0,206522.0,127839.0,91596.0,123371.0
8.0,8.0,Barcelona,16851.0,2014,Sociedad_Anonima,8.0,13892170189.5469,1078129.1918187,Importe_hipotecas,376549.0,288228.0,306841.0,358583.0,526346.0,322540.0,408484.0,771234.0,410780.0,425298.0,298992.0,383497.0
9.0,9.0,Burgos,715.0,2014,Sociedad_Anonima,9.0,26203492774.134,1530155.70044239,Importe_hipotecas,20000.0,12694.0,26559.0,15143.0,24668.0,16198.0,13332.0,33302.0,54902.0,23143.0,14533.0,15051.0
10.0,10.0,Cáceres,388.0,2014,Sociedad_Anonima,10.0,33620075321.1089,1242300.63638205,Importe_hipotecas,18205.0,14929.0,15697.0,13198.0,12265.0,11087.0,13002.0,9614.0,18548.0,14773.0,11941.0,11413.0
11.0,11.0,Cádiz,927.0,2014,Sociedad_Anonima,11.0,11546868058.7637,895286.367485857,Importe_hipotecas,92905.0,75932.0,51981.0,57559.0,62828.0,60312.0,47554.0,77817.0,90450.0,171477.0,66882.0,45653.0
12.0,12.0,Castellón/Castelló,859.0,2014,Sociedad_Anonima,12.0,11396498994.3888,689218.0799780571,Importe_hipotecas,33049.0,36089.0,20087.0,40103.0,31209.0,23705.0,38930.0,26557.0,22069.0,47902.0,22863.0,22709.0
13.0,13.0,Ciudad Real,491.0,2014,Sociedad_Anonima,13.0,32784774691.1465,1226477.61440341,Importe_hipotecas,22529.0,15927.0,15313.0,17478.0,16268.0,16525.0,16923.0,15045.0,22609.0,15866.0,24469.0,17834.0
14.0,14.0,Córdoba,761.0,2014,Sociedad_Anonima,14.0,22210490613.4485,1035879.20411489,Importe_hipotecas,42767.0,29217.0,46960.0,87355.0,34141.0,32172.0,29665.0,32683.0,35777.0,36589.0,27791.0,25837.0
15.0,15.0,"Coruña, A",1395.0,2014,Sociedad_Anonima,15.0,14932452746.9961,1672703.78439944,Importe_hipotecas,66565.0,52349.0,50551.0,42143.0,44612.0,71272.0,44284.0,45089.0,112339.0,62973.0,52785.0,39762.0
16.0,16.0,Cuenca,244.0,2014,Sociedad_Anonima,16.0,29155970159.0682,1004195.48622818,Importe_hipotecas,13287.0,5619.0,5441.0,8885.0,8068.0,9473.0,12160.0,14700.0,6610.0,13000.0,7283.0,6723.0
17.0,17.0,Girona,1854.0,2014,Sociedad_Anonima,17.0,10752045126.223,1070140.38049906,Importe_hipotecas,79874.0,53606.0,42411.0,43983.0,43278.0,46781.0,53726.0,82883.0,48038.0,55201.0,66008.0,45150.0
18.0,18.0,Granada,792.0,2014,Sociedad_Anonima,18.0,20029967206.933,901313.088636386,Importe_hipotecas,47325.0,31576.0,37726.0,41110.0,46021.0,56407.0,51193.0,37454.0,62764.0,77786.0,49724.0,34486.0
19.0,19.0,Guadalajara,308.0,2014,Sociedad_Anonima,19.0,21341530340.3421,1082690.53386729,Importe_hipotecas,12969.0,10519.0,9984.0,7184.0,25470.0,19632.0,13907.0,39130.0,16990.0,68165.0,63224.0,19941.0
20.0,20.0,Gipuzkoa,1643.0,2014,Sociedad_Anonima,20.0,3756971201.4628897,476274.62841412204,Importe_hipotecas,193907.0,114476.0,81439.0,50783.0,58845.0,50988.0,60406.0,67397.0,74239.0,55152.0,100215.0,71559.0
21.0,21.0,Huelva,404.0,2014,Sociedad_Anonima,21.0,16153285348.281,835365.683870377,Importe_hipotecas,34444.0,22978.0,25800.0,19545.0,31427.0,42410.0,27159.0,28065.0,29869.0,33189.0,22239.0,34203.0
22.0,22.0,Huesca,392.0,2014,Sociedad_Anonima,22.0,28522889036.2312,1093487.92655755,Importe_hipotecas,9110.0,10641.0,11881.0,10694.0,12439.0,10937.0,20308.0,8558.0,25885.0,11392.0,9096.0,20982.0
23.0,23.0,Jaén,372.0,2014,Sociedad_Anonima,23.0,21780119684.2118,848387.076715209,Importe_hipotecas,24540.0,20534.0,18466.0,16611.0,22218.0,19040.0,22457.0,24372.0,29139.0,29357.0,14288.0,18307.0
24.0,24.0,León,753.0,2014,Sociedad_Anonima,24.0,28794563640.7422,1141075.69540809,Importe_hipotecas,18721.0,10635.0,12891.0,14375.0,15946.0,16488.0,13573.0,14524.0,14562.0,18265.0,16678.0,10097.0
25.0,25.0,Lleida,787.0,2014,Sociedad_Anonima,25.0,22090712889.8223,1149186.28726613,Importe_hipotecas,18439.0,17311.0,15772.0,21231.0,18018.0,12675.0,22864.0,18437.0,16814.0,17701.0,25517.0,14438.0
26.0,26.0,"Rioja, La",730.0,2014,Sociedad_Anonima,26.0,9220827614.74902,780721.292206845,Importe_hipotecas,22340.0,19809.0,20744.0,17612.0,15550.0,14874.0,28157.0,13720.0,13884.0,25362.0,23487.0,12990.0
27.0,27.0,Lugo,256.0,2014,Sociedad_Anonima,27.0,18447358220.0669,987981.96377954,Importe_hipotecas,7771.0,11298.0,13527.0,6627.0,6047.0,117208.0,10437.0,9363.0,12735.0,8987.0,8609.0,9869.0
28.0,28.0,Madrid,28091.0,2014,Sociedad_Anonima,28.0,13901299004.0898,997240.028194125,Importe_hipotecas,653144.0,666834.0,990839.0,1160903.0,648034.0,666852.0,749484.0,891224.0,1020007.0,811450.0,650867.0,729527.0
29.0,29.0,Málaga,1885.0,2014,Sociedad_Anonima,29.0,11424758604.5872,780458.06915762,Importe_hipotecas,153324.0,95031.0,127005.0,132130.0,132233.0,132715.0,139996.0,149415.0,175921.0,145378.0,199646.0,132736.0
30.0,30.0,Murcia,1570.0,2014,Sociedad_Anonima,30.0,18250070913.3211,924896.652056495,Importe_hipotecas,67073.0,241957.0,66927.0,54242.0,84377.0,60334.0,70254.0,49804.0,71904.0,60504.0,66443.0,62644.0
31.0,31.0,Navarra,1363.0,2014,Sociedad_Anonima,31.0,19290430805.6213,1124671.5864665,Importe_hipotecas,77185.0,129004.0,53119.0,56307.0,39747.0,63092.0,43502.0,31137.0,62962.0,113541.0,36252.0,42347.0
32.0,32.0,Ourense,398.0,2014,Sociedad_Anonima,32.0,13264171450.1428,808496.1696782409,Importe_hipotecas,6295.0,8934.0,9959.0,17467.0,6709.0,4426.0,4984.0,10400.0,8166.0,22124.0,7617.0,7008.0
33.0,33.0,Asturias,1682.0,2014,Sociedad_Anonima,33.0,20019595252.5254,1234891.11505138,Importe_hipotecas,62575.0,122913.0,95570.0,62236.0,157622.0,35255.0,60901.0,37591.0,56317.0,43396.0,54658.0,36632.0
34.0,34.0,Palencia,223.0,2014,Sociedad_Anonima,34.0,14760770924.6606,970566.905500649,Importe_hipotecas,7259.0,9165.0,8100.0,6746.0,5536.0,11403.0,5306.0,12780.0,6208.0,5823.0,4723.0,3961.0
35.0,35.0,"Palmas, Las",1428.0,2014,Sociedad_Anonima,35.0,5250341373.94092,1059425.57153025,Importe_hipotecas,164910.0,53133.0,89784.0,134310.0,48799.0,99298.0,102365.0,61500.0,48751.0,47495.0,149192.0,51304.0
36.0,36.0,Pontevedra,1297.0,2014,Sociedad_Anonima,36.0,8246811088.907709,1089081.49719412,Importe_hipotecas,50748.0,32437.0,26420.0,33678.0,34035.0,38377.0,31910.0,45329.0,38312.0,42254.0,51445.0,35217.0
37.0,37.0,Salamanca,345.0,2014,Sociedad_Anonima,37.0,21576649161.0889,949093.601585701,Importe_hipotecas,21770.0,16116.0,29195.0,9490.0,15632.0,16570.0,14812.0,8388.0,19986.0,11929.0,14622.0,20653.0
38.0,38.0,Santa Cruz de Tenerife,1155.0,2014,Sociedad_Anonima,38.0,4370210415.83691,964270.952057753,Importe_hipotecas,72644.0,70704.0,49000.0,100878.0,37109.0,60109.0,62448.0,43836.0,102753.0,48843.0,55200.0,44723.0
39.0,39.0,Cantabria,825.0,2014,Sociedad_Anonima,39.0,10025234336.8828,1030723.27314431,Importe_hipotecas,33697.0,21936.0,23526.0,19815.0,27643.0,20148.0,32690.0,47027.0,21136.0,53768.0,25577.0,27742.0
40.0,40.0,Segovia,252.0,2014,Sociedad_Anonima,40.0,12228511132.8375,682490.780198299,Importe_hipotecas,14999.0,16318.0,6811.0,4781.0,10109.0,5251.0,9979.0,10974.0,10017.0,7470.0,10575.0,4877.0
41.0,41.0,Sevilla,2109.0,2014,Sociedad_Anonima,41.0,22302112098.7773,1151383.07981696,Importe_hipotecas,95408.0,89522.0,98748.0,79524.0,90148.0,87574.0,111997.0,79347.0,141284.0,112384.0,119674.0,95093.0
42.0,42.0,Soria,183.0,2014,Sociedad_Anonima,42.0,18457978154.5591,887721.466661127,Importe_hipotecas,6870.0,6271.0,14184.0,5219.0,9276.0,3870.0,7171.0,8488.0,20202.0,49224.0,2558.0,1225.0
